country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Munger,"Town Hall, Munger - BSPCB","24-03-2026 13:00:00",25.376776,86.471523,PM2.5,22,92,48
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","24-03-2026 13:00:00",26.1403345,85.3650192,SO2,7,12,9
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","24-03-2026 13:00:00",30.719859,76.738637,NH3,15,16,16
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","24-03-2026 13:00:00",21.194815,81.314770,PM2.5,20,56,29
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","24-03-2026 13:00:00",28.647622,77.3158090,OZONE,6,103,10
India,Delhi,Delhi,"Bawana, Delhi - DPCC","24-03-2026 13:00:00",28.776200,77.051074,CO,29,110,87
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","24-03-2026 13:00:00",28.7256504,77.2011573,PM2.5,5,369,185
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","24-03-2026 13:00:00",28.7256504,77.2011573,NO2,6,38,21
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","24-03-2026 13:00:00",28.7256504,77.2011573,CO,40,118,53
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","24-03-2026 13:00:00",28.5512005,77.2735737,PM10,85,278,151
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","24-03-2026 13:00:00",22.06631475,83.33820077,PM10,22,159,95
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","24-03-2026 13:00:00",22.06631475,83.33820077,CO,14,70,48
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","24-03-2026 13:00:00",22.06631475,83.33820077,OZONE,15,84,18
India,Delhi,Delhi,"Alipur, Delhi - DPCC","24-03-2026 13:00:00",28.815329,77.153010,PM2.5,32,459,223
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","24-03-2026 13:00:00",21.219665,81.630094,OZONE,2,9,3
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","24-03-2026 13:00:00",21.237755,81.705301,PM2.5,19,58,38
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","24-03-2026 13:00:00",21.237755,81.705301,OZONE,1,93,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","24-03-2026 13:00:00",21.371751,81.664929,CO,10,12,10
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","24-03-2026 13:00:00","28.615828 ","77.271992 ",OZONE,2,77,21
India,Delhi,Delhi,"DTU, Delhi - CPCB","24-03-2026 13:00:00",28.7500499,77.1112615,PM10,40,349,132
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","24-03-2026 13:00:00","28.594169 ","77.125100 ",CO,121,153,143
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","24-03-2026 13:00:00",28.656756,77.227234,NO2,18,230,115
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","24-03-2026 13:00:00",28.5710274,77.0719006,PM2.5,48,301,155
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","24-03-2026 13:00:00",28.5710274,77.0719006,PM10,130,500,237
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","24-03-2026 13:00:00","28.615828 ","77.271992 ",CO,94,120,108
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","24-03-2026 13:00:00",28.498571,77.264840,NH3,7,9,8
India,Delhi,Delhi,"DTU, Delhi - CPCB","24-03-2026 13:00:00",28.7500499,77.1112615,CO,10,102,87
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","24-03-2026 13:00:00",28.5918245,77.2273074,OZONE,22,124,47
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","24-03-2026 13:00:00",28.611281,77.237738,PM2.5,28,297,119
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","24-03-2026 13:00:00",28.611281,77.237738,SO2,7,26,13
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","24-03-2026 13:00:00",28.636429,77.201067,PM2.5,133,312,234
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","24-03-2026 13:00:00",28.636429,77.201067,OZONE,3,172,36
India,Delhi,Delhi,"Mundka, Delhi - DPCC","24-03-2026 13:00:00",28.684678,77.076574,NO2,67,137,96
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","24-03-2026 13:00:00",28.60909,77.0325413,NH3,6,13,7
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","24-03-2026 13:00:00",28.60909,77.0325413,OZONE,30,105,42
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA","24-03-2026 13:00:00",28.57834,77.18400,CO,6,102,53
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","24-03-2026 13:00:00",28.6573814,77.1585447,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","24-03-2026 13:00:00",28.530785,77.271255,PM10,107,401,189
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","24-03-2026 13:00:00",28.530785,77.271255,NH3,7,12,9
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","24-03-2026 13:00:00",28.674045,77.131023,PM2.5,3,365,207
India,Delhi,Delhi,"JNU, Delhi - DPCC","24-03-2026 13:00:00","28.540721 ","77.168544 ",OZONE,1,33,14
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","24-03-2026 13:00:00",28.732820,77.170633,SO2,12,105,56
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","24-03-2026 13:00:00",28.580280,77.233829,NH3,11,13,12
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","24-03-2026 13:00:00",28.5918245,77.2273074,PM2.5,59,201,123
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","24-03-2026 13:00:00",28.5918245,77.2273074,NO2,16,47,28
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","24-03-2026 13:00:00","28.493624 ","77.201159 ",NO2,7,26,13
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","24-03-2026 13:00:00","28.493624 ","77.201159 ",OZONE,1,72,30
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","24-03-2026 13:00:00",28.6811736,77.3025234,PM2.5,27,344,152
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","24-03-2026 13:00:00",28.5710274,77.0719006,SO2,16,24,20
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","24-03-2026 13:00:00",28.5710274,77.0719006,CO,32,139,58
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","24-03-2026 13:00:00",28.5627763,77.1180053,PM10,80,423,206
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","24-03-2026 13:00:00",28.5627763,77.1180053,OZONE,2,67,14
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","24-03-2026 13:00:00","28.493624 ","77.201159 ",PM2.5,29,382,200
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","24-03-2026 13:00:00","28.594004 ","76.909423 ",NO2,5,119,60
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","24-03-2026 13:00:00",28.570173,76.933762,CO,17,56,48
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","24-03-2026 13:00:00",28.542460,77.191651,OZONE,4,50,21
India,Delhi,Delhi,"Pusa, Delhi - DPCC","24-03-2026 13:00:00",28.639652,77.146275,PM2.5,42,240,121
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","24-03-2026 13:00:00",21.613267,73.010555,NH3,5,5,5
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","24-03-2026 13:00:00",21.755417,72.139056,PM2.5,39,320,127
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","24-03-2026 13:00:00",23.163798,72.677768,NO2,16,52,30
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","24-03-2026 13:00:00",23.163798,72.677768,SO2,9,21,15
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","24-03-2026 13:00:00",28.6514781,77.1473105,CO,16,124,59
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","24-03-2026 13:00:00",28.6514781,77.1473105,OZONE,6,48,19
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","24-03-2026 13:00:00",28.5504249,77.2159377,NH3,10,15,12
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","24-03-2026 13:00:00",28.5504249,77.2159377,SO2,29,35,33
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","24-03-2026 13:00:00",28.5504249,77.2159377,CO,14,67,46
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","24-03-2026 13:00:00",28.5504249,77.2159377,OZONE,7,28,11
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","24-03-2026 13:00:00",28.710508,77.249485,OZONE,6,304,28
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","24-03-2026 13:00:00",28.531346,77.190156,PM10,55,177,109
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","24-03-2026 13:00:00",28.531346,77.190156,SO2,NA,NA,NA
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","24-03-2026 13:00:00",28.672342,77.315260,NH3,5,7,6
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","24-03-2026 13:00:00",23.023389,72.515201,NH3,1,9,4
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","24-03-2026 13:00:00",23.023389,72.515201,CO,24,101,64
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","24-03-2026 13:00:00",23.076793,72.627874,CO,10,54,19
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","24-03-2026 13:00:00",28.699793,77.165453,NH3,8,9,9
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","24-03-2026 13:00:00",23.107969,72.574648,PM10,67,131,96
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-03-2026 13:00:00",23.020509,72.579261,PM2.5,44,80,59
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","24-03-2026 13:00:00",23.016834,72.625775,PM10,59,367,124
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","24-03-2026 13:00:00",28.563262,77.186937,SO2,3,61,28
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","24-03-2026 13:00:00",28.563262,77.186937,OZONE,2,82,21
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","24-03-2026 13:00:00",23.002657,72.591912,PM2.5,50,123,74
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","24-03-2026 13:00:00",28.6514781,77.1473105,NO2,42,137,79
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","24-03-2026 13:00:00",23.243639,72.68994,NH3,5,8,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","24-03-2026 13:00:00",23.243639,72.68994,OZONE,1,19,5
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","24-03-2026 13:00:00",23.221714,72.654328,PM10,57,95,75
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","24-03-2026 13:00:00",23.221714,72.654328,NH3,2,4,3
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","24-03-2026 13:00:00",23.593150,72.372792,SO2,2,10,5
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","24-03-2026 13:00:00","21.217779 ","72.834787 ",NH3,1,3,2
India,Gujarat,Surat,"Science Center, Surat - SMC","24-03-2026 13:00:00",21.170046,72.795405,PM10,49,126,87
India,Gujarat,Surat,"Science Center, Surat - SMC","24-03-2026 13:00:00",21.170046,72.795405,SO2,21,32,25
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","24-03-2026 13:00:00",22.320153,73.216285,PM2.5,4,174,89
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","24-03-2026 13:00:00",28.593883,76.270653,SO2,2,115,43
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","24-03-2026 13:00:00",28.206800,76.799700,PM10,50,127,89
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","24-03-2026 13:00:00",28.206800,76.799700,NO2,14,50,38
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","24-03-2026 13:00:00",28.206800,76.799700,OZONE,23,35,27
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","24-03-2026 13:00:00",28.39072,77.30059,NO2,24,27,25
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","24-03-2026 13:00:00",28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","24-03-2026 13:00:00",28.39072,77.30059,OZONE,26,34,30
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","24-03-2026 13:00:00",20.362421,72.918013,SO2,15,24,17
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","24-03-2026 13:00:00",22.969611,72.643500,PM10,64,233,116
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","24-03-2026 13:00:00",22.248853,70.776774,SO2,8,29,13
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","24-03-2026 13:00:00",22.248853,70.776774,CO,6,31,12
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","24-03-2026 13:00:00",28.806223,76.141105,PM2.5,41,352,82
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","24-03-2026 13:00:00",28.4417,77.3217,PM2.5,114,126,117
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","24-03-2026 13:00:00",28.806223,76.141105,CO,12,20,17
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-03-2026 13:00:00",29.536400,75.015800,NH3,13,15,14
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-03-2026 13:00:00",29.536400,75.015800,CO,4,155,47
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","24-03-2026 13:00:00",29.027200,77.062100,NO2,12,13,12
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","24-03-2026 13:00:00",30.1480566,77.2893471,NH3,1,6,3
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","24-03-2026 13:00:00",30.943887,76.801991,CO,39,74,54
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","24-03-2026 13:00:00",34.031606,75.009712,PM2.5,15,65,36
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","24-03-2026 13:00:00",34.031606,75.009712,SO2,3,4,4
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","24-03-2026 13:00:00",34.06313,74.96017,PM2.5,7,21,14
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","24-03-2026 13:00:00",34.06313,74.96017,PM10,11,41,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","24-03-2026 13:00:00",29.140560,75.744941,CO,14,73,53
India,Haryana,Jind,"Police Lines, Jind - HSPCB","24-03-2026 13:00:00",29.307814,76.337619,PM2.5,34,186,86
India,Haryana,Jind,"Police Lines, Jind - HSPCB","24-03-2026 13:00:00",29.307814,76.337619,PM10,29,115,69
India,Haryana,Jind,"Police Lines, Jind - HSPCB","24-03-2026 13:00:00",29.307814,76.337619,CO,22,102,64
India,Haryana,Jind,"Police Lines, Jind - HSPCB","24-03-2026 13:00:00",29.307814,76.337619,OZONE,8,23,11
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","24-03-2026 13:00:00",29.695300,77.002700,PM2.5,17,238,101
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","24-03-2026 13:00:00",29.966942,76.875879,PM10,83,151,116
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","24-03-2026 13:00:00",29.966942,76.875879,SO2,1,14,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","24-03-2026 13:00:00",29.966942,76.875879,CO,6,22,15
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","24-03-2026 13:00:00",27.9002,76.9938,NH3,13,14,14
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","24-03-2026 13:00:00",34.066206,74.819820,CO,10,20,13
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","24-03-2026 13:00:00",16.172806,75.659694,PM2.5,34,36,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","24-03-2026 13:00:00",16.172806,75.659694,OZONE,11,12,12
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","24-03-2026 13:00:00",12.9135218,77.5950804,PM2.5,39,67,54
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","24-03-2026 13:00:00",12.9135218,77.5950804,CO,40,61,48
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","24-03-2026 13:00:00",12.9352049,77.6814488,NH3,1,2,1
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","24-03-2026 13:00:00",28.3153,76.9143,PM2.5,7,232,70
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","24-03-2026 13:00:00",28.3153,76.9143,OZONE,2,88,33
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","24-03-2026 13:00:00",30.7057778,76.8531805555555,NO2,22,26,24
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","24-03-2026 13:00:00",30.7057778,76.8531805555555,OZONE,1,4,3
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","24-03-2026 13:00:00",28.52123,76.37138,SO2,10,13,12
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","24-03-2026 13:00:00",29.503664,75.467934,PM2.5,28,163,54
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","24-03-2026 13:00:00",29.503664,75.467934,PM10,42,165,75
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","24-03-2026 13:00:00",29.503664,75.467934,OZONE,67,96,83
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","24-03-2026 13:00:00",28.422681,77.148944,PM2.5,26,294,111
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","24-03-2026 13:00:00",28.4227,77.0667,NO2,4,10,6
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","24-03-2026 13:00:00",28.4275,77.1465,NH3,11,21,15
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","24-03-2026 13:00:00",28.4275,77.1465,SO2,3,14,10
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","24-03-2026 13:00:00",28.422681,77.148944,OZONE,11,75,30
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","24-03-2026 13:00:00",28.4227,77.0667,PM2.5,53,453,266
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-03-2026 13:00:00",13.029152,77.585901,PM2.5,62,199,100
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-03-2026 13:00:00",13.029152,77.585901,PM10,74,131,98
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-03-2026 13:00:00",13.029152,77.585901,CO,4,60,21
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","24-03-2026 13:00:00",28.360699,76.936090,NO2,33,41,38
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","24-03-2026 13:00:00",28.060249,76.113115,PM10,56,149,95
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","24-03-2026 13:00:00",13.428828,77.731418,SO2,4,18,11
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","24-03-2026 13:00:00",13.328028,75.797056,NO2,18,24,19
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","24-03-2026 13:00:00",13.328028,75.797056,NH3,2,3,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","24-03-2026 13:00:00",15.3714823,75.1160168,PM2.5,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","24-03-2026 13:00:00",15.3714823,75.1160168,NO2,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","24-03-2026 13:00:00",17.336318,76.847397,PM2.5,24,48,37
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","24-03-2026 13:00:00",17.336318,76.847397,SO2,2,6,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","24-03-2026 13:00:00",17.336318,76.847397,CO,34,45,38
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","24-03-2026 13:00:00",15.347630,76.181767,NH3,8,8,8
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","24-03-2026 13:00:00",12.415911,75.735050,PM10,14,30,25
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","24-03-2026 13:00:00",12.889250,74.853000,NH3,1,5,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","24-03-2026 13:00:00",12.21041,76.37376,PM10,38,88,60
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","24-03-2026 13:00:00",12.733409,77.298051,PM2.5,31,176,89
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","24-03-2026 13:00:00",12.733409,77.298051,NO2,13,55,23
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","24-03-2026 13:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","24-03-2026 13:00:00",11.875000,75.373200,OZONE,27,32,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","24-03-2026 13:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","24-03-2026 13:00:00",8.563700,76.886500,PM10,30,88,62
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","24-03-2026 13:00:00",8.563700,76.886500,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","24-03-2026 13:00:00",8.5149093,76.9435879,SO2,7,25,14
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","24-03-2026 13:00:00",12.938539,77.590100,OZONE,54,112,73
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","24-03-2026 13:00:00",12.920984,77.584908,PM10,83,147,109
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","24-03-2026 13:00:00",12.920984,77.584908,OZONE,27,75,34
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","24-03-2026 13:00:00",12.7816279,77.6299145,PM10,38,180,106
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","24-03-2026 13:00:00",12.7816279,77.6299145,CO,42,44,43
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","24-03-2026 13:00:00",13.0246342,77.5080115,PM2.5,32,45,37
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-03-2026 13:00:00",13.940000,75.555917,PM10,42,51,50
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-03-2026 13:00:00",13.940000,75.555917,CO,26,34,34
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","24-03-2026 13:00:00",13.34194444,74.74694444,PM10,26,78,53
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","24-03-2026 13:00:00",16.7602,77.1428,PM10,58,106,78
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","24-03-2026 13:00:00",10.073232,76.302765,PM2.5,20,25,23
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","24-03-2026 13:00:00",12.917348,77.622813,PM2.5,53,271,118
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","24-03-2026 13:00:00",12.917348,77.622813,PM10,98,197,131
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","24-03-2026 13:00:00",11.55358,76.55521,SO2,2,7,4
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-03-2026 13:00:00",23.210494,77.425409,NH3,5,7,6
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","24-03-2026 13:00:00",23.81748678,79.446246,PM2.5,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","24-03-2026 13:00:00",8.5149093,76.9435879,OZONE,22,50,33
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","24-03-2026 13:00:00",10.532400,76.215900,NO2,9,11,10
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","24-03-2026 13:00:00",13.0246342,77.5080115,NH3,4,4,4
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","24-03-2026 13:00:00",13.0246342,77.5080115,SO2,3,6,5
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","24-03-2026 13:00:00",22.624758,75.675238,OZONE,44,82,62
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","24-03-2026 13:00:00",23.331731,75.045981,NO2,11,30,18
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","24-03-2026 13:00:00",23.8640158,78.80289321,PM10,31,117,82
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","24-03-2026 13:00:00",23.8640158,78.80289321,SO2,2,5,3
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","24-03-2026 13:00:00",23.8640158,78.80289321,CO,26,46,32
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","24-03-2026 13:00:00",24.58434363,80.8549414,CO,18,25,21
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","24-03-2026 13:00:00",24.108970,82.645580,NH3,4,5,4
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","24-03-2026 13:00:00",19.10122,74.73339,NO2,17,28,22
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","24-03-2026 13:00:00",19.10122,74.73339,NH3,5,7,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","24-03-2026 13:00:00",19.10122,74.73339,OZONE,9,156,51
